Name,Source ID,Uses,Status,Reason,Brief family,Saved brief,Component briefs,Progression URL,Reference URL
Subset of or Equal To Symbol,a83c7456-ab64-437d-9647-fc11cd8bf5f0,1,skip,text_number,,,,http://localhost:8000/gallery/primitives.html?status=all&q=a83c7456-ab64-437d-9647-fc11cd8bf5f0,http://localhost:8000/gallery/combination-originals/a83c7456-ab64-437d-9647-fc11cd8bf5f0.svg
Swimmer wearing swim cap,7572066a-0cea-41fd-ac3e-127debc90712,1,todo,,sub,"# Reference brief: swim compete_7572066a-0cea-41fd-ac3e-127debc90712.svg

Source: pictographic-primitives/state/swim compete_7572066a-0cea-41fd-ac3e-127debc90712.svg
Source ID: 7572066a-0cea-41fd-ac3e-127debc90712
Requested standalone family: sub
Classification: standalone

A coherent standalone subject with no independently applied enclosure or modifier.

# Swimmer

- icon_id: swimmer-sub
- family: sub
- tags: swimmer, front, facing, round, head, crossed, horizontal, cap
- Source: pictographic-primitives/state/swim compete_7572066a-0cea-41fd-ac3e-127debc90712.svg
- Source ID: 7572066a-0cea-41fd-ac3e-127debc90712

A front-facing swimmer has a round head crossed by a horizontal cap edge and a broad shoulder arc below. A separate wavy water line runs beneath the shoulders.

$icon-sub swimmer-sub

You can try modifying a copy of the SVG reference to fit the icon design rules, or generate a new icon that matches the icon name. Either approach must follow the requested family's design rules and preserve the named subject's identity.",,http://localhost:8000/gallery/primitives.html?status=all&q=7572066a-0cea-41fd-ac3e-127debc90712,http://localhost:8000/gallery/combination-originals/7572066a-0cea-41fd-ac3e-127debc90712.svg
Team of Three People,e945361d-c5a9-4fd9-95aa-74d13dfd018c,1,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=e945361d-c5a9-4fd9-95aa-74d13dfd018c,http://localhost:8000/gallery/combination-originals/e945361d-c5a9-4fd9-95aa-74d13dfd018c.svg
Text Formatting and Style,e0363621-7f83-4768-b93a-69d3b06ec1c9,2,skip,text_number,,,,http://localhost:8000/gallery/primitives.html?status=all&q=e0363621-7f83-4768-b93a-69d3b06ec1c9,http://localhost:8000/gallery/combination-originals/e0363621-7f83-4768-b93a-69d3b06ec1c9.svg
Text Wrap Right Layout,4e457d2e-149f-4085-a06c-b3f6cb685191,3,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=4e457d2e-149f-4085-a06c-b3f6cb685191,http://localhost:8000/gallery/combination-originals/4e457d2e-149f-4085-a06c-b3f6cb685191.svg
Thai Baht Currency Symbol,7c740c03-3323-47d7-93fa-89d191da2b7a,4,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=7c740c03-3323-47d7-93fa-89d191da2b7a,http://localhost:8000/gallery/combination-originals/7c740c03-3323-47d7-93fa-89d191da2b7a.svg
Thirty Percent Discount Symbol,b382b4ba-42e6-4be3-b4ce-eacfbea2233b,1,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=b382b4ba-42e6-4be3-b4ce-eacfbea2233b,http://localhost:8000/gallery/combination-originals/b382b4ba-42e6-4be3-b4ce-eacfbea2233b.svg
Three Leaf Sprout,4a47df00-a455-41d9-84a4-6416eb861ee6,9,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=4a47df00-a455-41d9-84a4-6416eb861ee6,http://localhost:8000/gallery/combination-originals/4a47df00-a455-41d9-84a4-6416eb861ee6.svg
Three Segment Pie Chart,c4506b32-27de-4812-9c7d-5bd7841d0c16,2,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=c4506b32-27de-4812-9c7d-5bd7841d0c16,http://localhost:8000/gallery/combination-originals/c4506b32-27de-4812-9c7d-5bd7841d0c16.svg
Triangular Camping Tent,e04ca869-614a-4a24-9bbc-53fa1cb01b84,2,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=e04ca869-614a-4a24-9bbc-53fa1cb01b84,http://localhost:8000/gallery/combination-originals/e04ca869-614a-4a24-9bbc-53fa1cb01b84.svg
Two Linked Hearts,76a3aff2-7ce1-498f-ac39-f41016299ef6,2,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=76a3aff2-7ce1-498f-ac39-f41016299ef6,http://localhost:8000/gallery/combination-originals/76a3aff2-7ce1-498f-ac39-f41016299ef6.svg
Two Minus One Math Expression,17d5ec75-09d3-4664-bd59-09488d4395a3,1,skip,text_number,,,,http://localhost:8000/gallery/primitives.html?status=all&q=17d5ec75-09d3-4664-bd59-09488d4395a3,http://localhost:8000/gallery/combination-originals/17d5ec75-09d3-4664-bd59-09488d4395a3.svg
Two People Figures,ef9a5734-bb37-4ba6-8059-d08bad5b0f51,3,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=ef9a5734-bb37-4ba6-8059-d08bad5b0f51,http://localhost:8000/gallery/combination-originals/ef9a5734-bb37-4ba6-8059-d08bad5b0f51.svg
Two Person User Group,bacf1dca-6143-4371-a879-10b3112e2203,6,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=bacf1dca-6143-4371-a879-10b3112e2203,http://localhost:8000/gallery/combination-originals/bacf1dca-6143-4371-a879-10b3112e2203.svg
Two Point Five Meter Height Limit,38ba2a2e-533c-4f13-8799-64c05185a0e7,2,skip,text_number,,,,http://localhost:8000/gallery/primitives.html?status=all&q=38ba2a2e-533c-4f13-8799-64c05185a0e7,http://localhost:8000/gallery/combination-originals/38ba2a2e-533c-4f13-8799-64c05185a0e7.svg
Two Prong Electrical Plug,0a5f79fb-077b-4a74-b852-967b66a0f12e,2,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=0a5f79fb-077b-4a74-b852-967b66a0f12e,http://localhost:8000/gallery/combination-originals/0a5f79fb-077b-4a74-b852-967b66a0f12e.svg
Two Standing Human Figures,5e8b621f-4f10-4323-943d-1337196c6e73,6,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=5e8b621f-4f10-4323-943d-1337196c6e73,http://localhost:8000/gallery/combination-originals/5e8b621f-4f10-4323-943d-1337196c6e73.svg
Two to Zero Score,7166f712-4d90-4e1d-9e81-eb0a413b8372,3,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=7166f712-4d90-4e1d-9e81-eb0a413b8372,http://localhost:8000/gallery/combination-originals/7166f712-4d90-4e1d-9e81-eb0a413b8372.svg
Upward Arrow Inside Circle,7bd3a2bd-439f-4018-b851-acf302ef01a5,2,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=7bd3a2bd-439f-4018-b851-acf302ef01a5,http://localhost:8000/gallery/combination-originals/7bd3a2bd-439f-4018-b851-acf302ef01a5.svg
Upward Pointing Directional Arrow,5a531ee0-acc0-409b-9f0b-cfffcb853637,9,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=5a531ee0-acc0-409b-9f0b-cfffcb853637,http://localhost:8000/gallery/combination-originals/5a531ee0-acc0-409b-9f0b-cfffcb853637.svg
User Profile Avatar,55606b28-310c-4be8-8fcb-e228f769d500,28,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=55606b28-310c-4be8-8fcb-e228f769d500,http://localhost:8000/gallery/combination-originals/55606b28-310c-4be8-8fcb-e228f769d500.svg
User Profile with ID Card,91136439-ae9e-4bd7-833a-71e612217d7c,3,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=91136439-ae9e-4bd7-833a-71e612217d7c,http://localhost:8000/gallery/combination-originals/91136439-ae9e-4bd7-833a-71e612217d7c.svg
User Profile with Selection Square,074e5864-86d5-4165-aa6c-bccd7b6883f3,1,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=074e5864-86d5-4165-aa6c-bccd7b6883f3,http://localhost:8000/gallery/combination-originals/074e5864-86d5-4165-aa6c-bccd7b6883f3.svg
Verified Quality Award Badge,53ec706a-5a03-4fa7-959b-501626056c10,1,skip,container,,,"[{""role"": ""main_brief"", ""description"": ""An empty circular award badge with two notched ribbon tails below."", ""family"": ""container"", ""name"": ""Blank Award Badge""}, {""role"": ""sub_brief"", ""description"": ""A single checkmark."", ""family"": ""sub"", ""name"": ""Checkmark""}]",http://localhost:8000/gallery/primitives.html?status=all&q=53ec706a-5a03-4fa7-959b-501626056c10,http://localhost:8000/gallery/combination-originals/53ec706a-5a03-4fa7-959b-501626056c10.svg
Width Measurement Two Point Five Meters,9a1c2aa2-6935-41f2-96ed-4f3ebc7f1fc0,1,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=9a1c2aa2-6935-41f2-96ed-4f3ebc7f1fc0,http://localhost:8000/gallery/combination-originals/9a1c2aa2-6935-41f2-96ed-4f3ebc7f1fc0.svg
Wireless Connection Signal,b2468acd-4b50-4a65-911c-aee5076b1c7e,10,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=b2468acd-4b50-4a65-911c-aee5076b1c7e,http://localhost:8000/gallery/combination-originals/b2468acd-4b50-4a65-911c-aee5076b1c7e.svg
Woman Profile and News Display,40d938a7-d3a2-43fa-ada3-7ab755c8d6d2,1,skip,combination,solo,"# Woman Profile and News Display — independent generation briefs

- source_uuid: 40d938a7-d3a2-43fa-ada3-7ab755c8d6d2
- source: pictographic-primitives/users/woman news_40d938a7-d3a2-43fa-ada3-7ab755c8d6d2.svg
- original: /Applications/Workspaces/pictographic/icon_simplification/pictographic-primitives/users/woman news_40d938a7-d3a2-43fa-ada3-7ab755c8d6d2.svg
- render: /Applications/Workspaces/pictographic/claude_skills/work/primitives-review/fixed-last-page/20260917-fourth-50/png/17-320.png
- native48: /Applications/Workspaces/pictographic/claude_skills/work/primitives-review/fixed-last-page/20260917-fourth-50/png/17-48.png

Generate each component separately; do not remake the combined source. Brief preparation only; no generation or queue jobs authorized.

Visual evidence: A blank rounded square is detached beside a woman’s portrait, at head height on the left. It reads as an independent display or card rather than a physical portrait feature.

# Woman Portrait

- source_uuid: 40d938a7-d3a2-43fa-ada3-7ab755c8d6d2
- source: pictographic-primitives/users/woman news_40d938a7-d3a2-43fa-ada3-7ab755c8d6d2.svg
- original: /Applications/Workspaces/pictographic/icon_simplification/pictographic-primitives/users/woman news_40d938a7-d3a2-43fa-ada3-7ab755c8d6d2.svg
- render: /Applications/Workspaces/pictographic/claude_skills/work/primitives-review/fixed-last-page/20260917-fourth-50/png/17-320.png
- native48: /Applications/Workspaces/pictographic/claude_skills/work/primitives-review/fixed-last-page/20260917-fourth-50/png/17-48.png

- family: solo
- description: A woman’s round face is framed by center-parted hair curving outward at the sides, above a simple rounded shoulder line. Generate the portrait alone; exclude the detached square panel.

Use $icon-solo only for this component when authorized. You can try modifying a copy of the SVG reference to fit the icon design rules, or generate a new icon that matches the icon name. Either approach must follow the requested family’s design rules and preserve the named subject’s identity.
Continue to exclude the other components and leave the original unchanged.


# Blank Rounded Panel

- source_uuid: 40d938a7-d3a2-43fa-ada3-7ab755c8d6d2
- source: pictographic-primitives/users/woman news_40d938a7-d3a2-43fa-ada3-7ab755c8d6d2.svg
- original: /Applications/Workspaces/pictographic/icon_simplification/pictographic-primitives/users/woman news_40d938a7-d3a2-43fa-ada3-7ab755c8d6d2.svg
- render: /Applications/Workspaces/pictographic/claude_skills/work/primitives-review/fixed-last-page/20260917-fourth-50/png/17-320.png
- native48: /Applications/Workspaces/pictographic/claude_skills/work/primitives-review/fixed-last-page/20260917-fourth-50/png/17-48.png

- family: container
- description: A small blank square panel has gently rounded corners and no interior markings. Generate this empty enclosure alone; exclude the woman and do not invent news text or controls.
- sub_position: left (sub relative to main)

Use $icon-container only for this component when authorized. You can try modifying a copy of the SVG reference to fit the icon design rules, or generate a new icon that matches the icon name. Either approach must follow the requested family’s design rules and preserve the named subject’s identity.
Continue to exclude the other components and leave the original unchanged.


Open questions:
- The square contains no text, controls or news marks, so the artwork does not establish whether it is a news panel, document or generic display. Keep it as a blank rounded panel; do not invent content.","[{""role"": ""main_brief"", ""description"": ""A woman’s round face is framed by center-parted hair curving outward at the sides, above a simple rounded shoulder line. Generate the portrait alone; exclude the detached square panel."", ""family"": ""solo"", ""name"": ""Woman Portrait""}]",http://localhost:8000/gallery/primitives.html?status=all&q=40d938a7-d3a2-43fa-ada3-7ab755c8d6d2,http://localhost:8000/gallery/combination-originals/40d938a7-d3a2-43fa-ada3-7ab755c8d6d2.svg
Wrench Size 24,7074083f-5ac1-4fee-a100-a5eed3e2870a,1,skip,text_number,,,,http://localhost:8000/gallery/primitives.html?status=all&q=7074083f-5ac1-4fee-a100-a5eed3e2870a,http://localhost:8000/gallery/combination-originals/7074083f-5ac1-4fee-a100-a5eed3e2870a.svg
Wrench with Lightning Bolt,8b71e7e7-15cf-4d31-8c76-295ef5576f53,1,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=8b71e7e7-15cf-4d31-8c76-295ef5576f53,http://localhost:8000/gallery/combination-originals/8b71e7e7-15cf-4d31-8c76-295ef5576f53.svg
Zoom In Magnifying Glass,d2a83b3d-ee41-4915-81af-29e371bfd9b0,1,todo,,,,,http://localhost:8000/gallery/primitives.html?status=all&q=d2a83b3d-ee41-4915-81af-29e371bfd9b0,http://localhost:8000/gallery/combination-originals/d2a83b3d-ee41-4915-81af-29e371bfd9b0.svg
Zoom Out Magnifying Glass,94d79c2a-5cc5-4d30-a216-d020b553a665,1,skip,container,sub,"# Reference brief: magnifying glass with minus_94d79c2a-5cc5-4d30-a216-d020b553a665.svg

Source: pictographic-primitives/state/magnifying glass with minus_94d79c2a-5cc5-4d30-a216-d020b553a665.svg
Source ID: 94d79c2a-5cc5-4d30-a216-d020b553a665
Requested standalone family: sub
Classification: container_combination

The magnifying glass frame encloses the separately recognizable minus sign; the content is not structural to the enclosure.

# Magnifying Glass Frame

- icon_id: container-magnifying-glass-frame
- family: container
- tags: magnifying, glass, frame, circular, lens, outline, joins, straight
- Source: pictographic-primitives/state/magnifying glass with minus_94d79c2a-5cc5-4d30-a216-d020b553a665.svg
- Source ID: 94d79c2a-5cc5-4d30-a216-d020b553a665

A circular lens outline joins a straight handle projecting diagonally down-right, leaving the lens empty. Generate this component alone; exclude Minus Sign.

$icon-container container-magnifying-glass-frame

You can try modifying a copy of the SVG reference to fit the icon design rules, or generate a new icon that matches the icon name. Either approach must follow the requested family's design rules and preserve the named subject's identity.


# Minus Sign

- icon_id: minus-sign
- family: sub
- tags: minus, sign, straight, horizontal, line, extends, evenly, left
- Source: pictographic-primitives/state/magnifying glass with minus_94d79c2a-5cc5-4d30-a216-d020b553a665.svg
- Source ID: 94d79c2a-5cc5-4d30-a216-d020b553a665

A straight horizontal line extends evenly left and right, with no attached marks or additional strokes. Generate this component alone; exclude Magnifying Glass Frame.

$icon-sub minus-sign

You can try modifying a copy of the SVG reference to fit the icon design rules, or generate a new icon that matches the icon name. Either approach must follow the requested family's design rules and preserve the named subject's identity.","[{""role"": ""main_brief"", ""description"": ""A circular lens outline joins a straight handle projecting diagonally down-right, leaving the lens empty. Generate this component alone; exclude Minus Sign."", ""family"": ""container"", ""name"": ""Magnifying Glass Frame""}, {""role"": ""sub_brief"", ""description"": ""A straight horizontal line extends evenly left and right, with no attached marks or additional strokes. Generate this component alone; exclude Magnifying Glass Frame."", ""family"": ""sub"", ""name"": ""Minus Sign""}]",http://localhost:8000/gallery/primitives.html?status=all&q=94d79c2a-5cc5-4d30-a216-d020b553a665,http://localhost:8000/gallery/combination-originals/94d79c2a-5cc5-4d30-a216-d020b553a665.svg
